Código,Tipo de institución,Nombre de institución,Acreditación institución (al 31 de octubre 2025),Área,Nombre carrera genérica,Nombre carrera (del título),% titulados con continuidad de estudios,Retención 1er año,Duración Real (semestres),Empleabilidad 1er año,Empleabilidad 2° año,Ingreso Promedio al 4° año
93,Universidades,UNIVERSIDAD CATOLICA DE LA SANTISIMA CONCEPCION,5 años,Tecnología,"Ingeniería Civil, plan común y licenciatura en Ciencias de la Ingeniería",Ingeniería Civil,0.02976190476190476,0.7553191489361702,17,0.7333333333333333,0.8581560283687943,De $1 millón 800 mil a $1 millón 900 mil
91,Universidades,UNIVERSIDAD CATOLICA DEL NORTE,6 años,Tecnología,"Ingeniería Civil, plan común y licenciatura en Ciencias de la Ingeniería",Ingeniería Civil,0.028985507246376812,0.7,s/i,0.9375,0.9464285714285714,De $2 millones 400 mil a $2 millones 500 mil
70,Universidades,UNIVERSIDAD DE CHILE,7 años,Tecnología,"Ingeniería Civil, plan común y licenciatura en Ciencias de la Ingeniería",Ingeniería Civil,0.028846153846153848,0.9322751322751323,s/i,0.9335664335664335,0.9550173010380623,De $2 millones 300 mil a $2 millones 400 mil
87,Universidades,UNIVERSIDAD DE CONCEPCION,7 años,Tecnología,"Ingeniería Civil, plan común y licenciatura en Ciencias de la Ingeniería",Ingeniería Civil,0.12,0.6857142857142857,14.3333333333333,0.84375,0.9020979020979021,De $2 millones 100 mil a $2 millones 200 mil
76,Universidades,UNIVERSIDAD DE LA FRONTERA,5 años,Tecnología,"Ingeniería Civil, plan común y licenciatura en Ciencias de la Ingeniería",Ingeniería Civil,0.03,0.8837209302325582,s/i,0.7934782608695652,0.890625,s/i
74,Universidades,UNIVERSIDAD DE LA SERENA,5 años,Tecnología,"Ingeniería Civil, plan común y licenciatura en Ciencias de la Ingeniería",Ingeniería Civil,0.020202020202020204,0.7777777777777778,16.7142857142857,0.8987341772151899,0.9245283018867925,s/i
75,Universidades,UNIVERSIDAD DEL BIO-BIO,5 años,Tecnología,"Ingeniería Civil, plan común y licenciatura en Ciencias de la Ingeniería",Ingeniería Civil,0.024096385542168676,0.78,14.085365853658537,0.7909090909090909,0.8786407766990292,De $1 millón 700 mil a $1 millón 800 mil
39,Universidades,UNIVERSIDAD SAN SEBASTIAN,5 años,Tecnología,"Ingeniería Civil, plan común y licenciatura en Ciencias de la Ingeniería",Ingeniería Civil,0.011494252873563218,0.82,14.80769230769232,0.7647058823529411,0.8115942028985508,De $1 millón 900 mil a $2 millones
88,Universidades,UNIVERSIDAD TECNICA FEDERICO SANTA MARIA,6 años,Tecnología,"Ingeniería Civil, plan común y licenciatura en Ciencias de la Ingeniería",Ingeniería Civil,0.02373887240356083,0.8988505747126436,17.535353535353554,0.9440559440559441,0.9607843137254902,De $2 millones 400 mil a $2 millones 500 mil
86,Universidades,PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE,7 años,Administración y Comercio,Ingeniería Comercial,Ingeniería Comercial,0.01289134438305709,0.9529914529914529,12.3422222222222,0.930824008138352,0.9608294930875576,Desde $2 millones 500 mil a $3 millones
89,Universidades,PONTIFICIA UNIVERSIDAD CATOLICA DE VALPARAISO,7 años,Administración y Comercio,Ingeniería Comercial,Ingeniería Comercial,0.017167381974248927,0.8571428571428571,14.7333333333333,0.8388625592417062,0.8785714285714286,De $1 millón 900 mil a $2 millones
23,Universidades,UNIVERSIDAD ADOLFO IBAÑEZ,6 años,Administración y Comercio,Ingeniería Comercial,Ingeniería Comercial,0.0025996533795493936,0.9129793510324484,12.171662125340562,0.883664566165778,0.9242819843342036,Desde $2 millones 500 mil a $3 millones
38,Universidades,UNIVERSIDAD ADVENTISTA DE CHILE,3 años,Administración y Comercio,Ingeniería Comercial,Ingeniería Comercial,0,0.8928571428571429,s/i,0.5945945945945946,,s/i
69,Universidades,UNIVERSIDAD ALBERTO HURTADO,5 años,Administración y Comercio,Ingeniería Comercial,Ingeniería Comercial,0.040892193308550186,0.7209302325581395,12.1531531531532,0.8456973293768546,0.8930041152263375,De $1 millón 800 mil a $1 millón 900 mil
20,Universidades,UNIVERSIDAD ANDRES BELLO,6 años,Administración y Comercio,Ingeniería Comercial,Ingeniería Comercial,0.02260934025203855,0.7841845140032949,12.052147239263816,0.7465667915106118,0.8406040268456376,De $1 millón 900 mil a $2 millones
81,Universidades,UNIVERSIDAD ARTURO PRAT,5 años,Administración y Comercio,Ingeniería Comercial,Ingeniería Comercial,0.04172461752433936,0.65,13.3333333333333,0.7973568281938326,0.8798283261802575,De $1 millón 900 mil a $2 millones
90,Universidades,UNIVERSIDAD AUSTRAL DE CHILE,6 años,Administración y Comercio,Ingeniería Comercial,Ingeniería Comercial,0.00967741935483871,0.8848167539267016,12.542635658914756,0.7297297297297297,0.8375451263537906,De $1 millón 600 mil a $1 millón 700 mil
31,Universidades,UNIVERSIDAD AUTONOMA DE CHILE,5 años,Administración y Comercio,Ingeniería Comercial,Ingeniería Comercial,0.027860696517412936,0.835920177383592,12.204301075268793,0.7029940119760479,0.7983367983367984,De $1 millón 400 mil a $1 millón 500 mil
50,Universidades,UNIVERSIDAD BERNARDO O'HIGGINS,5 años,Administración y Comercio,Ingeniería Comercial,Ingeniería Comercial,0,0.8055555555555556,s/i,0.7528089887640449,0.8311688311688312,s/i
42,Universidades,UNIVERSIDAD CATOLICA CARDENAL RAUL SILVA HENRIQUEZ,4 años,Administración y Comercio,Ingeniería Comercial,Ingeniería Comercial,0,0.6949152542372882,12.83333333333336,0.7435897435897436,0.8227848101265823,De $1 millón 600 mil a $1 millón 700 mil
93,Universidades,UNIVERSIDAD CATOLICA DE LA SANTISIMA CONCEPCION,5 años,Administración y Comercio,Ingeniería Comercial,Ingeniería Comercial,0.035211267605633804,0.9315068493150684,12.3425925925926,0.7201834862385321,0.8113207547169812,De $1 millón 400 mil a $1 millón 500 mil
94,Universidades,UNIVERSIDAD CATOLICA DE TEMUCO,5 años,Administración y Comercio,Ingeniería Comercial,Ingeniería Comercial,0,0.8444444444444444,15.581395348837198,0.5704225352112676,0.7414965986394558,De $1 millón 300 mil a $1 millón 400 mil
92,Universidades,UNIVERSIDAD CATOLICA DEL MAULE,5 años,Administración y Comercio,Ingeniería Comercial,Ingeniería Comercial,0,0.8653846153846154,12.5454545454545,0.6287878787878788,0.6732673267326733,De $1 millón 300 mil a $1 millón 400 mil
91,Universidades,UNIVERSIDAD CATOLICA DEL NORTE,6 años,Administración y Comercio,Ingeniería Comercial,Ingeniería Comercial,0.03496503496503497,0.8647540983606558,11.576,0.7951807228915663,0.8616071428571429,De $1 millón 700 mil a $1 millón 800 mil
4,Universidades,UNIVERSIDAD CENTRAL DE CHILE,5 años,Administración y Comercio,Ingeniería Comercial,Ingeniería Comercial,0.07226107226107226,0.8523489932885906,13.05952380952379,0.8311111111111111,0.8693693693693694,De $1 millón 800 mil a $1 millón 900 mil
73,Universidades,UNIVERSIDAD DE ANTOFAGASTA,5 años,Administración y Comercio,Ingeniería Comercial,Ingeniería Comercial,0.032,0.8823529411764706,17.7575757575758,0.8317757009345794,0.9404761904761905,De $1 millón 900 mil a $2 millones
26,Universidades,"UNIVERSIDAD DE ARTES, CIENCIAS Y COMUNICACION - UNIACC",3 años,Administración y Comercio,Ingeniería Comercial,Ingeniería Comercial,0.0497335701598579,0.43243243243243246,12.205128205128185,0.896551724137931,0.9230769230769231,s/i
79,Universidades,UNIVERSIDAD DE ATACAMA,4 años,Administración y Comercio,Ingeniería Comercial,Ingeniería Comercial,0.013157894736842105,0.5932203389830508,15,0.8571428571428571,0.8392857142857143,s/i
70,Universidades,UNIVERSIDAD DE CHILE,7 años,Administración y Comercio,Ingeniería Comercial,Ingeniería Comercial,0.07657657657657657,0.948220064724919,12.0019920318725,0.9215851602023609,0.9456812110418522,Desde $2 millones 500 mil a $3 millones
87,Universidades,UNIVERSIDAD DE CONCEPCION,7 años,Administración y Comercio,Ingeniería Comercial,Ingeniería Comercial,0.032818532818532815,0.7661290322580645,12.006622516556256,0.7214611872146118,0.8078703703703703,De $1 millón 600 mil a $1 millón 700 mil
76,Universidades,UNIVERSIDAD DE LA FRONTERA,5 años,Administración y Comercio,Ingeniería Comercial,Ingeniería Comercial,0.03333333333333333,0.8214285714285714,11.5873015873016,0.6923076923076923,0.7834394904458599,De $1 millón 400 mil a $1 millón 500 mil
74,Universidades,UNIVERSIDAD DE LA SERENA,5 años,Administración y Comercio,Ingeniería Comercial,Ingeniería Comercial,0.01675977653631285,0.9508196721311475,11.7058823529412,0.49264705882352944,0.6912751677852349,De $1 millón 200 mil a $1 millón 300 mil
19,Universidades,UNIVERSIDAD DE LAS AMERICAS,5 años,Administración y Comercio,Ingeniería Comercial,Ingeniería Comercial,0.025590551181102362,0.7620817843866171,11.333333333333334,0.7133333333333334,0.8518518518518519,De $1 millón 600 mil a $1 millón 700 mil
34,Universidades,UNIVERSIDAD DE LOS ANDES,6 años,Administración y Comercio,Ingeniería Comercial,Ingeniería Comercial,0.08523908523908524,0.8895705521472392,11.6233766233766,0.8267898383371824,0.9551886792452831,Desde $2 millones 500 mil a $3 millones
71,Universidades,UNIVERSIDAD DE SANTIAGO DE CHILE,7 años,Administración y Comercio,Ingeniería Comercial,Ingeniería Comercial,0.04936974789915966,0.8746438746438746,11.594017094017099,0.8823529411764706,0.9053156146179402,De $1 millón 900 mil a $2 millones
78,Universidades,UNIVERSIDAD DE TALCA,6 años,Administración y Comercio,Ingeniería Comercial,Ingeniería Comercial,0.02522935779816514,0.8351063829787234,12.129032258064498,0.7746113989637305,0.8489583333333334,De $1 millón 700 mil a $1 millón 800 mil
80,Universidades,UNIVERSIDAD DE TARAPACA,6 años,Administración y Comercio,Ingeniería Comercial,Ingeniería Comercial,0.017964071856287425,0.898876404494382,12.94444444444446,0.6287878787878788,0.7844827586206896,De $1 millón 400 mil a $1 millón 500 mil
72,Universidades,UNIVERSIDAD DE VALPARAISO,6 años,Administración y Comercio,Ingeniería Comercial,Ingeniería Comercial,0.03469079939668175,0.7210144927536232,12.48427672955973,0.7408163265306122,0.8197064989517819,De $1 millón 700 mil a $1 millón 800 mil
22,Universidades,UNIVERSIDAD DE VIÑA DEL MAR,4 años,Administración y Comercio,Ingeniería Comercial,Ingeniería Comercial,0.04564315352697095,0.7333333333333333,11.757575757575758,0.6567164179104478,0.7692307692307693,De $1 millón 300 mil a $1 millón 400 mil
75,Universidades,UNIVERSIDAD DEL BIO-BIO,5 años,Administración y Comercio,Ingeniería Comercial,Ingeniería Comercial,0.0397489539748954,0.86875,12.125000000000028,0.6918918918918919,0.774798927613941,De $1 millón 400 mil a $1 millón 500 mil
45,Universidades,UNIVERSIDAD DEL DESARROLLO,6 años,Administración y Comercio,Ingeniería Comercial,Ingeniería Comercial,0.008979591836734694,0.9031339031339032,12.28358208955225,0.8638941398865785,0.8981779206859593,De $2 millones 200 mil a $2 millones 300 mil
3,Universidades,UNIVERSIDAD DIEGO PORTALES,6 años,Administración y Comercio,Ingeniería Comercial,Ingeniería Comercial,0.05303030303030303,0.9016393442622951,12.5818181818182,0.8136752136752137,0.8854545454545455,De $2 millones a $2 millones 100 mil
2,Universidades,UNIVERSIDAD FINIS TERRAE,5 años,Administración y Comercio,Ingeniería Comercial,Ingeniería Comercial,0.001869158878504673,0.7509157509157509,11.60629921259846,0.673469387755102,0.8415841584158416,De $1 millón 900 mil a $2 millones
10,Universidades,UNIVERSIDAD MAYOR,5 años,Administración y Comercio,Ingeniería Comercial,Ingeniería Comercial,0.02022058823529412,0.8286852589641435,12.07142857142859,0.7493472584856397,0.8231132075471698,De $1 millón 700 mil a $1 millón 800 mil
39,Universidades,UNIVERSIDAD SAN SEBASTIAN,5 años,Administración y Comercio,Ingeniería Comercial,Ingeniería Comercial,0.057245080500894455,0.7757575757575758,12.355191256830576,0.7,0.8069620253164557,De $1 millón 500 mil a $1 millón 600 mil
13,Universidades,UNIVERSIDAD SANTO TOMAS,4 años,Administración y Comercio,Ingeniería Comercial,Ingeniería Comercial,0.028761061946902654,0.832258064516129,12.770491803278682,0.7133333333333334,0.8022813688212928,De $1 millón 400 mil a $1 millón 500 mil
88,Universidades,UNIVERSIDAD TECNICA FEDERICO SANTA MARIA,6 años,Administración y Comercio,Ingeniería Comercial,Ingeniería Comercial,0.021739130434782608,0.8319088319088319,12.753472222222223,0.8506787330316742,0.9221902017291066,De $2 millones 100 mil a $2 millones 200 mil
54,Universidades,UNIVERSIDAD TECNOLOGICA DE CHILE INACAP,No,Administración y Comercio,Ingeniería Comercial,Ingeniería Comercial,0.01314708299096138,s/i,s/i,0.7889855072463768,0.8307405102675793,De $1 millón 500 mil a $1 millón 600 mil
85,Universidades,UNIVERSIDAD TECNOLOGICA METROPOLITANA,4 años,Administración y Comercio,Ingeniería Comercial,Ingeniería Comercial,0.0030959752321981426,0.8333333333333334,11.7,0.7839721254355401,0.8791666666666667,De $1 millón 700 mil a $1 millón 800 mil
84,Universidades,UNIVERSIDAD DE LOS LAGOS,5 años,Tecnología,Ingeniería en Alimentos,Ingeniería de Ejecución en Alimentos,0.015384615384615385,s/i,s/i,0.5641025641025641,0.6888888888888889,s/i
71,Universidades,UNIVERSIDAD DE SANTIAGO DE CHILE,7 años,Tecnología,Ingeniería en Alimentos,Ingeniería en Alimentos,0.06542056074766354,s/i,s/i,0.8602150537634409,0.796875,s/i
75,Universidades,UNIVERSIDAD DEL BIO-BIO,5 años,Tecnología,Ingeniería en Alimentos,Ingeniería en Alimentos,0.05,0.6388888888888888,s/i,0.64,0.7435897435897436,s/i
20,Universidades,UNIVERSIDAD ANDRES BELLO,6 años,Tecnología,"Ingeniería en Automatización, Instrumentación y Control",Ingeniería en Automatización y Robótica,0.10526315789473684,0.8765432098765432,10.499999999999988,0.7520661157024794,0.8137254901960784,s/i
88,Universidades,UNIVERSIDAD TECNICA FEDERICO SANTA MARIA,6 años,Tecnología,"Ingeniería en Automatización, Instrumentación y Control",Ingeniería de Ejecución en Control e Instrumentación Industrial,0.07692307692307693,s/i,s/i,0.91,0.92,De $2 millones 100 mil a $2 millones 200 mil
54,Universidades,UNIVERSIDAD TECNOLOGICA DE CHILE INACAP,No,Tecnología,"Ingeniería en Automatización, Instrumentación y Control",Ingeniería en Automatización y Control Industrial,0.06166219839142091,s/i,14.564356435643573,0.9016990291262136,0.9407069555302167,De $1 millón 800 mil a $1 millón 900 mil
89,Universidades,PONTIFICIA UNIVERSIDAD CATOLICA DE VALPARAISO,7 años,Tecnología,Ingeniería en Biotecnología y Bioingeniería,Ingeniería en Bioprocesos,0.07407407407407407,s/i,s/i,0.7209302325581395,,s/i
20,Universidades,UNIVERSIDAD ANDRES BELLO,6 años,Tecnología,Ingeniería en Biotecnología y Bioingeniería,Ingeniería en Biotecnología,0.16216216216216217,0.7021276595744681,12.027397260273982,0.5669291338582677,0.6195652173913043,De $1 millón 300 mil a $1 millón 400 mil
92,Universidades,UNIVERSIDAD CATOLICA DEL MAULE,5 años,Tecnología,Ingeniería en Biotecnología y Bioingeniería,Ingeniería en Biotecnología,0.16326530612244897,0.7843137254901961,13.955555555555602,0.6625,,s/i
70,Universidades,UNIVERSIDAD DE CHILE,7 años,Tecnología,Ingeniería en Biotecnología y Bioingeniería,Ingeniería en Biotecnología Molecular,0.34513274336283184,0.9347826086956522,14.25,0.6111111111111112,0.6271186440677966,s/i
87,Universidades,UNIVERSIDAD DE CONCEPCION,7 años,Tecnología,Ingeniería en Biotecnología y Bioingeniería,Bioingeniería e Ingeniería en Biotecnología,0.2112676056338028,0.8241758241758241,15.313432835820882,0.5535714285714286,0.7088607594936709,De $1 millón 100 mil a $1 millón 200 mil
71,Universidades,UNIVERSIDAD DE SANTIAGO DE CHILE,7 años,Tecnología,Ingeniería en Biotecnología y Bioingeniería,Ingeniería en Biotecnología,0.08163265306122448,s/i,13.3823529411765,0.6904761904761905,0.9047619047619048,s/i
85,Universidades,UNIVERSIDAD TECNOLOGICA METROPOLITANA,4 años,Tecnología,Ingeniería en Biotecnología y Bioingeniería,Ingeniería en Biotecnología,0.21951219512195122,0.8166666666666667,s/i,0.7121212121212122,0.6190476190476191,s/i
72,Universidades,UNIVERSIDAD DE VALPARAISO,6 años,Administración y Comercio,Ingeniería en Comercio Exterior,Ingeniería en Negocios Internacionales,0.012448132780082987,0.7888888888888889,13.130000000000026,0.8010471204188482,0.8194444444444444,s/i
22,Universidades,UNIVERSIDAD DE VIÑA DEL MAR,4 años,Administración y Comercio,Ingeniería en Comercio Exterior,Ingeniería en Gestión de Negocios Internacionales,0.05084745762711865,s/i,s/i,0.5714285714285714,0.6046511627906976,s/i
85,Universidades,UNIVERSIDAD TECNOLOGICA METROPOLITANA,4 años,Administración y Comercio,Ingeniería en Comercio Exterior,Ingeniería en Comercio Internacional,0.013513513513513514,0.8256880733944955,13.5555555555556,0.8604651162790697,0.9178082191780822,De $1 millón 500 mil a $1 millón 600 mil
89,Universidades,PONTIFICIA UNIVERSIDAD CATOLICA DE VALPARAISO,7 años,Tecnología,Ingeniería en Computación e Informática,Ingeniería de Ejecución en Informática,0.021739130434782608,0.8017241379310345,10.6,0.7741935483870968,0.9363057324840764,De $2 millones a $2 millones 100 mil
20,Universidades,UNIVERSIDAD ANDRES BELLO,6 años,Tecnología,Ingeniería en Computación e Informática,Ingeniería en Computación e Informática y de Gestión Informática,0.0391304347826087,0.8187919463087249,10.666666666666675,0.8700787401574803,0.8942731277533039,De $2 millones 400 mil a $2 millones 500 mil
50,Universidades,UNIVERSIDAD BERNARDO O'HIGGINS,5 años,Tecnología,Ingeniería en Computación e Informática,Ingeniería en Informática,0.02631578947368421,0.8267716535433071,8.918918918918923,0.5873015873015873,0.7592592592592593,s/i
91,Universidades,UNIVERSIDAD CATOLICA DEL NORTE,6 años,Tecnología,Ingeniería en Computación e Informática,Ingeniería en Computación e Informática,0,0.8679245283018868,10.624999999999991,0.8596491228070176,,s/i
19,Universidades,UNIVERSIDAD DE LAS AMERICAS,5 años,Tecnología,Ingeniería en Computación e Informática,Ingeniería de Ejecución en Informática,0.03731343283582089,0.7676767676767676,10.633333333333299,0.9736842105263158,0.8611111111111112,s/i
83,Universidades,UNIVERSIDAD DE PLAYA ANCHA DE CIENCIAS DE LA EDUCACION,5 años,Tecnología,Ingeniería en Computación e Informática,Ingeniería en Informática,0.017857142857142856,0.6944444444444444,s/i,0.7954545454545454,,s/i
71,Universidades,UNIVERSIDAD DE SANTIAGO DE CHILE,7 años,Tecnología,Ingeniería en Computación e Informática,Ingeniería de Ejecución en Computación e Informática,0.05343511450381679,0.8688524590163934,s/i,0.9363636363636364,0.9885057471264368,Desde $2 millones 500 mil a $3 millones
78,Universidades,UNIVERSIDAD DE TALCA,6 años,Tecnología,Ingeniería en Computación e Informática,Ingeniería en Informática Empresarial,0.014084507042253521,0.7851239669421488,13.566666666666674,0.7380952380952381,0.8217821782178217,De $1 millón 500 mil a $1 millón 600 mil
